date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:45	63627/63627	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:45%20GMT	https://konservative.dk/2016/06/01/	C:/My%20Web%20Sites/Morten/konservative.dk/2016/06/01/index.html	(from https://konservative.dk/category/taler/)
21:15:47	68494/68494	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:47%20GMT	https://konservative.dk/2015/11/27/nye-europol-goer-dansk-ja-endnu-vigtigere/	C:/My%20Web%20Sites/Morten/konservative.dk/2015/11/27/nye-europol-goer-dansk-ja-endnu-vigtigere/index.html	(from https://konservative.dk/category/valg-og-folkeafstemninger/)
21:15:48	138518/138518	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:29:30%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_arbejde-og-besk%c3%a6ftigelse.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_arbejde-og-besk%c3%a6ftigelse.jpg	(from https://konservative.dk/politik/alle-emner/beskaeftigelsespolitik/)
21:15:50	74993/74993	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:49%20GMT	https://konservative.dk/2016/06/01/tale-til-afslutningsdebat/	C:/My%20Web%20Sites/Morten/konservative.dk/2016/06/01/tale-til-afslutningsdebat/index.html	(from https://konservative.dk/category/taler/)
21:15:51	63810/63810	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:51%20GMT	https://konservative.dk/2015/11/27/	C:/My%20Web%20Sites/Morten/konservative.dk/2015/11/27/index.html	(from https://konservative.dk/category/valg-og-folkeafstemninger/)
21:15:53	77922/77922	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202016%2011:21:46%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_erhvervspolitik.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_erhvervspolitik.jpg	(from https://konservative.dk/politik/alle-emner/erhvervspolitik/)
21:15:54	68361/68361	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:54%20GMT	https://konservative.dk/2016/12/05/mette-abildgaard-live-schoet-ministeriet/	C:/My%20Web%20Sites/Morten/konservative.dk/2016/12/05/mette-abildgaard-live-schoet-ministeriet/index.html	(from https://konservative.dk/category/video/)
21:15:57	77834/77834	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:57%20GMT	https://konservative.dk/2017/06/08/folkemoede-2017-sker-konservative-stue/	C:/My%20Web%20Sites/Morten/konservative.dk/2017/06/08/folkemoede-2017-sker-konservative-stue/index.html	(from https://konservative.dk/category/arrangementer/)
21:15:59	64091/64091	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:59%20GMT	https://konservative.dk/2016/12/05/	C:/My%20Web%20Sites/Morten/konservative.dk/2016/12/05/index.html	(from https://konservative.dk/category/video/)
21:16:00	49595/49595	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202016%2012:14:25%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_europa.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_europa.jpg	(from https://konservative.dk/politik/alle-emner/eu-politik/)
21:16:00	56683/56683	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:46:00%20GMT	https://konservative.dk/politik/	C:/My%20Web%20Sites/Morten/konservative.dk/politik/index.html	(from https://konservative.dk/politik)
21:16:01	49728/49728	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Aug%202016%2013:40:05%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-forskning.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-forskning.jpg	(from https://konservative.dk/politik/alle-emner/forskningspolitik/)
21:16:02	87748/87748	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:45:56%20GMT	https://konservative.dk/kalender/liste/?tribe_event_display=past&tribe_paged=1	C:/My%20Web%20Sites/Morten/konservative.dk/kalender/liste/index9c29.html	(from https://konservative.dk/kalender/)
21:16:03	112365/112365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:27:57%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-forsvar.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-forsvar.jpg	(from https://konservative.dk/politik/alle-emner/forsvarspolitik/)
21:16:04	97295/97295	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:27:43%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-f%c3%b8devarer.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-f%c3%b8devarer.jpg	(from https://konservative.dk/politik/alle-emner/foedevare-forbrugerpolitik/)
21:16:04	64007/64007	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Jan%202018%2015:46:04%20GMT	https://konservative.dk/2017/06/08/	C:/My%20Web%20Sites/Morten/konservative.dk/2017/06/08/index.html	(from https://konservative.dk/category/arrangementer/)
21:16:05	235069/235069	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:27:28%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_it.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_it.jpg	(from https://konservative.dk/politik/alle-emner/it-politik/)
21:16:06	232836/232836	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202017%2018:18:35%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_kirkepolitik.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_kirkepolitik.jpg	(from https://konservative.dk/politik/alle-emner/kirkepolitik/)
21:16:07	212732/212732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202017%2018:18:13%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-klimaogenergi.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der-klimaogenergi.jpg	(from https://konservative.dk/politik/alle-emner/klima-energipolitik/)
21:16:08	183125/183125	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:26:36%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_kultur.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_kultur.jpg	(from https://konservative.dk/politik/alle-emner/kulturpolitik/)
21:16:09	145463/145463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:26:18%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_landbrug.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_landbrug.jpg	(from https://konservative.dk/politik/alle-emner/landbrug-og-fiskeri/)
21:16:10	151770/151770	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:25:53%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_milj%c3%b8.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_milj%c3%b8.jpg	(from https://konservative.dk/politik/alle-emner/miljoepolitik/)
21:16:11	137264/137264	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:25:38%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_retspolitik.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_retspolitik.jpg	(from https://konservative.dk/politik/alle-emner/retspolitik/)
21:16:11	81086/81086	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:25:19%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_skat.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_skat.jpg	(from https://konservative.dk/politik/alle-emner/skattepolitik/)
21:16:13	137474/137474	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:25:03%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_socialpolitik.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_socialpolitik.jpg	(from https://konservative.dk/politik/alle-emner/socialpolitik/)
21:16:13	101498/101498	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Dec%202016%2021:24:31%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_sundhed.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_sundhed.jpg	(from https://konservative.dk/politik/alle-emner/sundhedspolitik/)
21:16:15	212661/212661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202017%2018:15:27%20GMT	https://cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_transport.jpg	C:/My%20Web%20Sites/Morten/cdn.konservative.dk/wp-content/uploads/sites/8/2016/06/politikomr%c3%a5der_transport.jpg	(from https://konservative.dk/politik/alle-emner/transportpolitik/)
